emp_no,birth_date,first_name,last_name,gender,hire_date,salary
11766,1964-10-10,Nimmagadda,Berztiss,F,1987-10-27,58387
11767,1960-01-24,Ortrud,Kusakabe,M,1985-06-24,55832
11767,1960-01-24,Ortrud,Kusakabe,M,1985-06-24,56921
11767,1960-01-24,Ortrud,Kusakabe,M,1985-06-24,57418
11767,1960-01-24,Ortrud,Kusakabe,M,1985-06-24,59089
11767,1960-01-24,Ortrud,Kusakabe,M,1985-06-24,59656
11768,1964-06-09,Krassimir,Erol,M,1988-03-31,52082
11768,1964-06-09,Krassimir,Erol,M,1988-03-31,53415
11768,1964-06-09,Krassimir,Erol,M,1988-03-31,53449
11768,1964-06-09,Krassimir,Erol,M,1988-03-31,55881
11768,1964-06-09,Krassimir,Erol,M,1988-03-31,58739
11769,1953-07-17,Chandrasekaran,Lampe,M,1988-02-15,53035
11769,1953-07-17,Chandrasekaran,Lampe,M,1988-02-15,57139
11770,1955-08-26,Arumugam,Jakobus,F,1992-11-29,51461
11770,1955-08-26,Arumugam,Jakobus,F,1992-11-29,55303
11770,1955-08-26,Arumugam,Jakobus,F,1992-11-29,59632
11770,1955-08-26,Arumugam,Jakobus,F,1992-11-29,59450
11771,1960-06-08,Arvin,Roisin,M,1988-11-22,51907
11771,1960-06-08,Arvin,Roisin,M,1988-11-22,53313
11771,1960-06-08,Arvin,Roisin,M,1988-11-22,57163
11771,1960-06-08,Arvin,Roisin,M,1988-11-22,57899
11773,1961-12-31,Naftaly,Lorys,M,1987-10-31,50802
11773,1961-12-31,Naftaly,Lorys,M,1987-10-31,51754
11773,1961-12-31,Naftaly,Lorys,M,1987-10-31,52579
11773,1961-12-31,Naftaly,Lorys,M,1987-10-31,55360
11773,1961-12-31,Naftaly,Lorys,M,1987-10-31,59511
11775,1963-06-16,Sajjad,Xiaoshan,F,1985-02-06,51243
11775,1963-06-16,Sajjad,Xiaoshan,F,1985-02-06,53608
11775,1963-06-16,Sajjad,Xiaoshan,F,1985-02-06,54696
11775,1963-06-16,Sajjad,Xiaoshan,F,1985-02-06,56208
11775,1963-06-16,Sajjad,Xiaoshan,F,1985-02-06,57905
11777,1962-12-17,Mayumi,Cooley,M,1990-12-12,50061
11777,1962-12-17,Mayumi,Cooley,M,1990-12-12,53979
11778,1953-04-23,Dhritiman,Fontan,F,1992-12-28,50711
11778,1953-04-23,Dhritiman,Fontan,F,1992-12-28,52878
11778,1953-04-23,Dhritiman,Fontan,F,1992-12-28,54567
11778,1953-04-23,Dhritiman,Fontan,F,1992-12-28,54737
11778,1953-04-23,Dhritiman,Fontan,F,1992-12-28,54778
11778,1953-04-23,Dhritiman,Fontan,F,1992-12-28,58196
11780,1963-05-04,Sugwoo,Sewelson,M,1987-09-11,50691
11780,1963-05-04,Sugwoo,Sewelson,M,1987-09-11,51904
11780,1963-05-04,Sugwoo,Sewelson,M,1987-09-11,53920
11780,1963-05-04,Sugwoo,Sewelson,M,1987-09-11,55452
11780,1963-05-04,Sugwoo,Sewelson,M,1987-09-11,57144
11782,1962-04-02,Tesuro,Lanzelotte,M,1991-02-01,50535
11782,1962-04-02,Tesuro,Lanzelotte,M,1991-02-01,54927
11782,1962-04-02,Tesuro,Lanzelotte,M,1991-02-01,56526
11783,1959-06-19,Mihalis,Macedo,F,1994-07-14,52103
11783,1959-06-19,Mihalis,Macedo,F,1994-07-14,52682
11783,1959-06-19,Mihalis,Macedo,F,1994-07-14,57081
11784,1958-01-15,Sastry,Bael,M,1995-12-07,58447
11786,1963-11-12,Sarita,Birch,M,1995-04-14,50570
11786,1963-11-12,Sarita,Birch,M,1995-04-14,53378
11787,1956-12-31,Subhada,Garnick,M,1987-08-25,51170
11787,1956-12-31,Subhada,Garnick,M,1987-08-25,54913
11787,1956-12-31,Subhada,Garnick,M,1987-08-25,54500
11787,1956-12-31,Subhada,Garnick,M,1987-08-25,56609
11788,1962-04-11,Georgy,Gopalakrishnan,M,1986-10-03,59292
11789,1962-05-12,Udi,Khasidashvili,M,1989-08-18,51352
11789,1962-05-12,Udi,Khasidashvili,M,1989-08-18,51566
11789,1962-05-12,Udi,Khasidashvili,M,1989-08-18,51773
11789,1962-05-12,Udi,Khasidashvili,M,1989-08-18,55883
11789,1962-05-12,Udi,Khasidashvili,M,1989-08-18,57515
11790,1960-06-12,Huai,Henseler,F,1988-03-09,52047
11790,1960-06-12,Huai,Henseler,F,1988-03-09,54815
11790,1960-06-12,Huai,Henseler,F,1988-03-09,54414
11790,1960-06-12,Huai,Henseler,F,1988-03-09,55855
11790,1960-06-12,Huai,Henseler,F,1988-03-09,56956
11790,1960-06-12,Huai,Henseler,F,1988-03-09,59580
11791,1955-11-07,Gal,Mamelak,F,1994-11-15,51639
11791,1955-11-07,Gal,Mamelak,F,1994-11-15,51391
11792,1959-10-27,Gina,Aumann,F,1987-05-29,51156
11792,1959-10-27,Gina,Aumann,F,1987-05-29,55153
11792,1959-10-27,Gina,Aumann,F,1987-05-29,56433
11792,1959-10-27,Gina,Aumann,F,1987-05-29,58097
11794,1964-10-25,Atreye,Ghandeharizadeh,M,1987-05-02,52103
11794,1964-10-25,Atreye,Ghandeharizadeh,M,1987-05-02,54906
11794,1964-10-25,Atreye,Ghandeharizadeh,M,1987-05-02,54527
11794,1964-10-25,Atreye,Ghandeharizadeh,M,1987-05-02,58602
11794,1964-10-25,Atreye,Ghandeharizadeh,M,1987-05-02,59670
11795,1960-12-15,Herbert,Erman,F,1992-03-24,50759
11795,1960-12-15,Herbert,Erman,F,1992-03-24,55025
11795,1960-12-15,Herbert,Erman,F,1992-03-24,55020
11795,1960-12-15,Herbert,Erman,F,1992-03-24,55470
11799,1964-03-25,Duro,Silva,M,1986-03-03,58726
11800,1958-12-09,Aamer,Fraisse,M,1990-08-08,51842
11804,1958-02-28,Bikash,Rusterholz,M,1986-09-16,50072
11804,1958-02-28,Bikash,Rusterholz,M,1986-09-16,52489
11804,1958-02-28,Bikash,Rusterholz,M,1986-09-16,54070
11804,1958-02-28,Bikash,Rusterholz,M,1986-09-16,57375
11805,1953-06-05,Rosine,Grandbois,M,1985-09-01,51686
11806,1962-01-26,Shan,Leivant,M,1996-04-02,51272
11806,1962-01-26,Shan,Leivant,M,1996-04-02,53266
11806,1962-01-26,Shan,Leivant,M,1996-04-02,52881
11806,1962-01-26,Shan,Leivant,M,1996-04-02,53145
11807,1955-12-25,Chriss,Binding,F,1992-07-11,52473
11807,1955-12-25,Chriss,Binding,F,1992-07-11,52005
11807,1955-12-25,Chriss,Binding,F,1992-07-11,52896
11807,1955-12-25,Chriss,Binding,F,1992-07-11,56926
11807,1955-12-25,Chriss,Binding,F,1992-07-11,57460
11808,1962-09-03,Morrie,Rosiles,F,1986-05-17,51897
11808,1962-09-03,Morrie,Rosiles,F,1986-05-17,53369
11808,1962-09-03,Morrie,Rosiles,F,1986-05-17,57696
11808,1962-09-03,Morrie,Rosiles,F,1986-05-17,57448
11809,1957-09-17,Anneli,Bennis,M,1985-03-12,55101
11809,1957-09-17,Anneli,Bennis,M,1985-03-12,54853
11809,1957-09-17,Anneli,Bennis,M,1985-03-12,55494
11809,1957-09-17,Anneli,Bennis,M,1985-03-12,58497
11810,1952-12-08,Amabile,Bhattacharjee,M,1987-03-17,50332
11810,1952-12-08,Amabile,Bhattacharjee,M,1987-03-17,53301
11810,1952-12-08,Amabile,Bhattacharjee,M,1987-03-17,54125
11810,1952-12-08,Amabile,Bhattacharjee,M,1987-03-17,55541
11810,1952-12-08,Amabile,Bhattacharjee,M,1987-03-17,56944
11811,1953-07-05,Herb,Boissier,M,1992-03-28,52695
11811,1953-07-05,Herb,Boissier,M,1992-03-28,52533
11811,1953-07-05,Herb,Boissier,M,1992-03-28,55012
11811,1953-07-05,Herb,Boissier,M,1992-03-28,56112
11812,1956-10-13,Taizo,Merey,M,1987-09-30,52302
11812,1956-10-13,Taizo,Merey,M,1987-09-30,51956
11812,1956-10-13,Taizo,Merey,M,1987-09-30,53935
11812,1956-10-13,Taizo,Merey,M,1987-09-30,54204
11812,1956-10-13,Taizo,Merey,M,1987-09-30,54180
11812,1956-10-13,Taizo,Merey,M,1987-09-30,53886
11812,1956-10-13,Taizo,Merey,M,1987-09-30,57235
11812,1956-10-13,Taizo,Merey,M,1987-09-30,57793
11815,1963-04-09,Akemi,Sommen,M,1986-04-12,52239
11815,1963-04-09,Akemi,Sommen,M,1986-04-12,54268
11815,1963-04-09,Akemi,Sommen,M,1986-04-12,54600
11815,1963-04-09,Akemi,Sommen,M,1986-04-12,58811
11816,1964-04-26,Masako,Besselaar,M,1991-08-05,53163
11816,1964-04-26,Masako,Besselaar,M,1991-08-05,56353
11816,1964-04-26,Masako,Besselaar,M,1991-08-05,58955
11817,1955-05-25,Niranjan,Markovitch,M,1986-04-12,50638
11817,1955-05-25,Niranjan,Markovitch,M,1986-04-12,54003
11817,1955-05-25,Niranjan,Markovitch,M,1986-04-12,58419
11818,1960-07-08,Dmitry,Matteis,M,1987-08-14,51488
11818,1960-07-08,Dmitry,Matteis,M,1987-08-14,54905
11818,1960-07-08,Dmitry,Matteis,M,1987-08-14,55490
11818,1960-07-08,Dmitry,Matteis,M,1987-08-14,57615
11819,1958-12-14,Shigeo,Lampe,F,1987-07-07,59829
11819,1958-12-14,Shigeo,Lampe,F,1987-07-07,59583
11819,1958-12-14,Shigeo,Lampe,F,1987-07-07,59353
11819,1958-12-14,Shigeo,Lampe,F,1987-07-07,59036
11820,1961-11-26,Danil,Badache,M,1993-06-20,52715
11820,1961-11-26,Danil,Badache,M,1993-06-20,54929
11820,1961-11-26,Danil,Badache,M,1993-06-20,59032
11820,1961-11-26,Danil,Badache,M,1993-06-20,58955
11821,1954-10-18,Mary,Piazza,F,1995-12-13,50404
11821,1954-10-18,Mary,Piazza,F,1995-12-13,52960
11821,1954-10-18,Mary,Piazza,F,1995-12-13,57057
11824,1960-01-05,Zhensheng,Karcich,M,1993-10-09,53188
11824,1960-01-05,Zhensheng,Karcich,M,1993-10-09,56264
11825,1961-12-12,Theirry,Kuzuoka,F,1987-05-02,53906
11825,1961-12-12,Theirry,Kuzuoka,F,1987-05-02,57414
11825,1961-12-12,Theirry,Kuzuoka,F,1987-05-02,57479
11826,1964-02-20,Carrsten,Rotem,M,1988-07-06,53071
11826,1964-02-20,Carrsten,Rotem,M,1988-07-06,54466
11826,1964-02-20,Carrsten,Rotem,M,1988-07-06,54985
11826,1964-02-20,Carrsten,Rotem,M,1988-07-06,57378
11826,1964-02-20,Carrsten,Rotem,M,1988-07-06,57936
11826,1964-02-20,Carrsten,Rotem,M,1988-07-06,58382
11828,1958-06-15,Mikhail,Paciorek,F,1985-03-14,59619
11831,1963-10-23,Udaiprakash,Billingsley,M,1993-07-18,51751
11831,1963-10-23,Udaiprakash,Billingsley,M,1993-07-18,54841
11831,1963-10-23,Udaiprakash,Billingsley,M,1993-07-18,56097
11835,1961-09-13,Arnould,Hofman,F,1990-02-24,52337
11835,1961-09-13,Arnould,Hofman,F,1990-02-24,52163
11835,1961-09-13,Arnould,Hofman,F,1990-02-24,53269
11835,1961-09-13,Arnould,Hofman,F,1990-02-24,55451
11836,1952-09-14,Ortrud,Bakhtari,M,1989-07-28,52195
11836,1952-09-14,Ortrud,Bakhtari,M,1989-07-28,55331
11836,1952-09-14,Ortrud,Bakhtari,M,1989-07-28,56253
11836,1952-09-14,Ortrud,Bakhtari,M,1989-07-28,56710
11836,1952-09-14,Ortrud,Bakhtari,M,1989-07-28,57725
11836,1952-09-14,Ortrud,Bakhtari,M,1989-07-28,57506
11836,1952-09-14,Ortrud,Bakhtari,M,1989-07-28,59014
11836,1952-09-14,Ortrud,Bakhtari,M,1989-07-28,58864
11837,1957-03-26,Shigeaki,Sury,F,1990-06-15,55519
11837,1957-03-26,Shigeaki,Sury,F,1990-06-15,58756
11840,1962-07-27,Jayson,Hofman,M,1986-12-21,52977
11840,1962-07-27,Jayson,Hofman,M,1986-12-21,56651
11840,1962-07-27,Jayson,Hofman,M,1986-12-21,59304
11842,1954-03-31,Moto,Piazza,M,1991-12-11,52133
11842,1954-03-31,Moto,Piazza,M,1991-12-11,52887
11842,1954-03-31,Moto,Piazza,M,1991-12-11,55830
11842,1954-03-31,Moto,Piazza,M,1991-12-11,59902
11843,1959-01-16,Zongyan,Slaats,M,1985-05-26,53110
11843,1959-01-16,Zongyan,Slaats,M,1985-05-26,53402
11843,1959-01-16,Zongyan,Slaats,M,1985-05-26,54528
11843,1959-01-16,Zongyan,Slaats,M,1985-05-26,57805
11845,1957-08-28,Lein,Validov,F,1991-07-23,50640
11845,1957-08-28,Lein,Validov,F,1991-07-23,53781
11845,1957-08-28,Lein,Validov,F,1991-07-23,58175
11846,1954-04-24,Fai,Perly,F,1993-11-21,53448
11846,1954-04-24,Fai,Perly,F,1993-11-21,55434
11846,1954-04-24,Fai,Perly,F,1993-11-21,58039
11848,1958-09-19,Amabile,Haumacher,M,1993-11-24,58804
11848,1958-09-19,Amabile,Haumacher,M,1993-11-24,58609
11848,1958-09-19,Amabile,Haumacher,M,1993-11-24,58409
11851,1961-12-28,Suvo,Copas,M,1991-05-04,51263
11851,1961-12-28,Suvo,Copas,M,1991-05-04,53605
11851,1961-12-28,Suvo,Copas,M,1991-05-04,56160
11851,1961-12-28,Suvo,Copas,M,1991-05-04,56466
11851,1961-12-28,Suvo,Copas,M,1991-05-04,57526
11851,1961-12-28,Suvo,Copas,M,1991-05-04,59919
11854,1959-02-11,Fabrizio,Gire,F,1992-06-30,52759
11854,1959-02-11,Fabrizio,Gire,F,1992-06-30,56766
11854,1959-02-11,Fabrizio,Gire,F,1992-06-30,58124
11854,1959-02-11,Fabrizio,Gire,F,1992-06-30,59192
11856,1962-12-18,Gao,Alpin,F,1989-01-14,51172
11856,1962-12-18,Gao,Alpin,F,1989-01-14,53247
11856,1962-12-18,Gao,Alpin,F,1989-01-14,57663
11860,1964-07-29,Chriss,DeMori,F,1992-10-04,52102
11860,1964-07-29,Chriss,DeMori,F,1992-10-04,56113
11860,1964-07-29,Chriss,DeMori,F,1992-10-04,59354
11862,1954-01-25,Alejandra,Deville,M,1993-01-20,50367
11862,1954-01-25,Alejandra,Deville,M,1993-01-20,54436
11862,1954-01-25,Alejandra,Deville,M,1993-01-20,58503
11863,1962-07-03,Stella,Peng,M,1988-12-16,54220
11863,1962-07-03,Stella,Peng,M,1988-12-16,58224
11863,1962-07-03,Stella,Peng,M,1988-12-16,59045
11864,1952-06-14,Pradeep,Kriebel,F,1985-11-12,52517
11864,1952-06-14,Pradeep,Kriebel,F,1985-11-12,53105
11864,1952-06-14,Pradeep,Kriebel,F,1985-11-12,52672
11864,1952-06-14,Pradeep,Kriebel,F,1985-11-12,52897
11864,1952-06-14,Pradeep,Kriebel,F,1985-11-12,56336
11864,1952-06-14,Pradeep,Kriebel,F,1985-11-12,59440
11866,1956-06-20,Bojan,Gihr,M,1988-09-11,53908
11866,1956-06-20,Bojan,Gihr,M,1988-09-11,53779
11867,1960-10-08,Basim,Bhattacharjee,M,1985-11-02,53552
11867,1960-10-08,Basim,Bhattacharjee,M,1985-11-02,53571
11867,1960-10-08,Basim,Bhattacharjee,M,1985-11-02,57966
11868,1954-03-02,Kwee,Demke,M,1989-12-08,54056
11868,1954-03-02,Kwee,Demke,M,1989-12-08,56131
11868,1954-03-02,Kwee,Demke,M,1989-12-08,56068
11872,1953-01-17,Cheong,Riexinger,M,1987-12-06,50586
11872,1953-01-17,Cheong,Riexinger,M,1987-12-06,52538
11872,1953-01-17,Cheong,Riexinger,M,1987-12-06,53206
11872,1953-01-17,Cheong,Riexinger,M,1987-12-06,55619
11872,1953-01-17,Cheong,Riexinger,M,1987-12-06,57217
11872,1953-01-17,Cheong,Riexinger,M,1987-12-06,56720
11872,1953-01-17,Cheong,Riexinger,M,1987-12-06,57940
11873,1960-08-09,Venkatesan,Reeken,F,1998-11-14,52243
11873,1960-08-09,Venkatesan,Reeken,F,1998-11-14,52976
11873,1960-08-09,Venkatesan,Reeken,F,1998-11-14,52731
11873,1960-08-09,Venkatesan,Reeken,F,1998-11-14,53274
11876,1954-09-17,Leszek,Kobuchi,M,1991-06-08,50082
11876,1954-09-17,Leszek,Kobuchi,M,1991-06-08,53573
11876,1954-09-17,Leszek,Kobuchi,M,1991-06-08,56310
11876,1954-09-17,Leszek,Kobuchi,M,1991-06-08,58793
11877,1953-06-15,Heng,Sudkamp,F,1994-01-27,50777
11877,1953-06-15,Heng,Sudkamp,F,1994-01-27,53844
11877,1953-06-15,Heng,Sudkamp,F,1994-01-27,56160
11877,1953-06-15,Heng,Sudkamp,F,1994-01-27,57696
11878,1960-10-06,Oldrich,Henders,F,1990-03-20,59403
11879,1957-11-14,Heping,Garigliano,M,1987-12-10,51503
11879,1957-11-14,Heping,Garigliano,M,1987-12-10,54741
11879,1957-11-14,Heping,Garigliano,M,1987-12-10,55753
11879,1957-11-14,Heping,Garigliano,M,1987-12-10,58688
11882,1960-09-09,Zhonghua,Manders,F,1991-09-18,53211
11882,1960-09-09,Zhonghua,Manders,F,1991-09-18,54971
11882,1960-09-09,Zhonghua,Manders,F,1991-09-18,58840
11883,1952-05-27,Nectarios,Bhattacharjee,F,1988-04-16,58135
11883,1952-05-27,Nectarios,Bhattacharjee,F,1988-04-16,59438
11885,1962-05-20,Sandeepan,Velasco,M,1990-03-10,52144
11886,1957-12-26,Snehasis,Veevers,M,1994-10-02,50008
11886,1957-12-26,Snehasis,Veevers,M,1994-10-02,54128
11886,1957-12-26,Snehasis,Veevers,M,1994-10-02,54096
11886,1957-12-26,Snehasis,Veevers,M,1994-10-02,55138
11888,1952-04-05,Badri,Azulay,M,1994-11-28,53720
11888,1952-04-05,Badri,Azulay,M,1994-11-28,57079
11888,1952-04-05,Badri,Azulay,M,1994-11-28,57521
11888,1952-04-05,Badri,Azulay,M,1994-11-28,59479
11888,1952-04-05,Badri,Azulay,M,1994-11-28,59187
11889,1956-06-11,Guiseppe,Baez,M,1996-12-25,50270
11891,1960-06-16,Hyuncheol,Bail,M,1991-03-20,51368
11892,1960-09-01,Tesuro,Lorys,M,1993-08-09,50901
11892,1960-09-01,Tesuro,Lorys,M,1993-08-09,53926
11892,1960-09-01,Tesuro,Lorys,M,1993-08-09,53961
11892,1960-09-01,Tesuro,Lorys,M,1993-08-09,53729
11892,1960-09-01,Tesuro,Lorys,M,1993-08-09,54600
11892,1960-09-01,Tesuro,Lorys,M,1993-08-09,55988
11892,1960-09-01,Tesuro,Lorys,M,1993-08-09,59886
11893,1959-07-06,Vitali,Zobel,M,1995-11-11,50514
11893,1959-07-06,Vitali,Zobel,M,1995-11-11,54347
11893,1959-07-06,Vitali,Zobel,M,1995-11-11,55105
11894,1954-12-23,Mitchel,Validov,M,1988-06-22,56198
11894,1954-12-23,Mitchel,Validov,M,1988-06-22,58419
11894,1954-12-23,Mitchel,Validov,M,1988-06-22,59196
11894,1954-12-23,Mitchel,Validov,M,1988-06-22,59430
11896,1953-06-14,Shaunak,Benzmuller,M,1990-07-04,50668
11896,1953-06-14,Shaunak,Benzmuller,M,1990-07-04,51034
11896,1953-06-14,Shaunak,Benzmuller,M,1990-07-04,53300
11896,1953-06-14,Shaunak,Benzmuller,M,1990-07-04,56636
11896,1953-06-14,Shaunak,Benzmuller,M,1990-07-04,59793
11898,1964-10-29,Jinya,Piveteau,M,1988-04-24,51827
11898,1964-10-29,Jinya,Piveteau,M,1988-04-24,52498
11898,1964-10-29,Jinya,Piveteau,M,1988-04-24,52602
11899,1961-10-07,Bodh,Munke,M,1995-12-30,51634
11903,1961-01-02,Aiichiro,Vilarrasa,M,1990-12-09,52124
11903,1961-01-02,Aiichiro,Vilarrasa,M,1990-12-09,56286
11903,1961-01-02,Aiichiro,Vilarrasa,M,1990-12-09,56824
11903,1961-01-02,Aiichiro,Vilarrasa,M,1990-12-09,58674
11903,1961-01-02,Aiichiro,Vilarrasa,M,1990-12-09,58770
11905,1956-01-11,Sadegh,Vural,F,1987-03-30,50598
11905,1956-01-11,Sadegh,Vural,F,1987-03-30,54472
11905,1956-01-11,Sadegh,Vural,F,1987-03-30,54894
11905,1956-01-11,Sadegh,Vural,F,1987-03-30,57212
11905,1956-01-11,Sadegh,Vural,F,1987-03-30,57582
11907,1958-08-02,Takahito,Cromarty,M,1992-02-27,50503
11907,1958-08-02,Takahito,Cromarty,M,1992-02-27,54123
11907,1958-08-02,Takahito,Cromarty,M,1992-02-27,58463
11907,1958-08-02,Takahito,Cromarty,M,1992-02-27,58591
11909,1956-11-23,Yuichiro,Kobuchi,M,1987-02-13,52641
11909,1956-11-23,Yuichiro,Kobuchi,M,1987-02-13,56999
11909,1956-11-23,Yuichiro,Kobuchi,M,1987-02-13,59022
11910,1961-09-23,Tamiya,Luders,F,1992-09-12,58018
11911,1952-07-08,Ashish,Mondadori,M,1990-06-05,51859
11911,1952-07-08,Ashish,Mondadori,M,1990-06-05,55422
11911,1952-07-08,Ashish,Mondadori,M,1990-06-05,55449
11911,1952-07-08,Ashish,Mondadori,M,1990-06-05,56771
11912,1964-08-15,Kristian,Giaccio,M,1985-11-13,52917
11912,1964-08-15,Kristian,Giaccio,M,1985-11-13,55554
11912,1964-08-15,Kristian,Giaccio,M,1985-11-13,56370
11912,1964-08-15,Kristian,Giaccio,M,1985-11-13,59749
11914,1957-04-28,Kristina,Lovengreen,M,1988-06-02,52151
11914,1957-04-28,Kristina,Lovengreen,M,1988-06-02,53312
11914,1957-04-28,Kristina,Lovengreen,M,1988-06-02,54939
11914,1957-04-28,Kristina,Lovengreen,M,1988-06-02,56663
11914,1957-04-28,Kristina,Lovengreen,M,1988-06-02,58904
11914,1957-04-28,Kristina,Lovengreen,M,1988-06-02,59824
11915,1954-08-16,Miomir,Mawatari,M,1987-08-29,58042
11918,1956-02-18,Mayuri,Pollacia,F,1987-03-19,53522
11918,1956-02-18,Mayuri,Pollacia,F,1987-03-19,54696
11918,1956-02-18,Mayuri,Pollacia,F,1987-03-19,54737
11918,1956-02-18,Mayuri,Pollacia,F,1987-03-19,56826
11919,1959-01-20,Hyuncheol,Hedayat,F,1990-10-28,50187
11919,1959-01-20,Hyuncheol,Hedayat,F,1990-10-28,50148
11919,1959-01-20,Hyuncheol,Hedayat,F,1990-10-28,51561
11919,1959-01-20,Hyuncheol,Hedayat,F,1990-10-28,52217
11921,1958-10-19,Yaghout,Benner,M,1986-03-04,53652
11921,1958-10-19,Yaghout,Benner,M,1986-03-04,57749
11921,1958-10-19,Yaghout,Benner,M,1986-03-04,58618
11921,1958-10-19,Yaghout,Benner,M,1986-03-04,59925
11922,1958-11-02,Marco,Chachaty,M,1985-11-01,52943
11925,1956-04-15,Feiyu,Pashtan,M,1996-06-02,55133
11925,1956-04-15,Feiyu,Pashtan,M,1996-06-02,57560
11925,1956-04-15,Feiyu,Pashtan,M,1996-06-02,59196
11928,1959-09-01,Mang,Wroclawski,M,1992-06-24,52326
11928,1959-09-01,Mang,Wroclawski,M,1992-06-24,55160
11929,1959-05-18,Kendra,Beeson,F,1989-04-12,50528
11929,1959-05-18,Kendra,Beeson,F,1989-04-12,52107
11929,1959-05-18,Kendra,Beeson,F,1989-04-12,54705
11929,1959-05-18,Kendra,Beeson,F,1989-04-12,56878
11929,1959-05-18,Kendra,Beeson,F,1989-04-12,58893
11930,1962-01-03,Shai,Radivojevic,F,1991-01-14,50704
11932,1956-05-28,Tze,Zolotykh,M,1987-12-28,50596
11932,1956-05-28,Tze,Zolotykh,M,1987-12-28,52734
11933,1953-08-15,Basil,Erman,M,1987-06-13,56130
11933,1953-08-15,Basil,Erman,M,1987-06-13,59759
11934,1958-11-06,Diederik,Deville,M,1993-11-03,50894
11934,1958-11-06,Diederik,Deville,M,1993-11-03,53871
11938,1954-01-14,Aruna,Verspoor,M,1994-07-15,50901
11938,1954-01-14,Aruna,Verspoor,M,1994-07-15,54630
11938,1954-01-14,Aruna,Verspoor,M,1994-07-15,55332
11938,1954-01-14,Aruna,Verspoor,M,1994-07-15,58131
11941,1960-09-01,Gaurav,Cyre,M,1986-01-31,52224
11941,1960-09-01,Gaurav,Cyre,M,1986-01-31,52206
11941,1960-09-01,Gaurav,Cyre,M,1986-01-31,54395
11941,1960-09-01,Gaurav,Cyre,M,1986-01-31,57171
11941,1960-09-01,Gaurav,Cyre,M,1986-01-31,57094
11944,1952-05-15,Along,Aumann,M,1991-06-14,52061
11944,1952-05-15,Along,Aumann,M,1991-06-14,55322
11944,1952-05-15,Along,Aumann,M,1991-06-14,56653
11944,1952-05-15,Along,Aumann,M,1991-06-14,58336
11944,1952-05-15,Along,Aumann,M,1991-06-14,58731
11945,1952-02-17,Limsoon,Marakhovsky,F,1991-07-22,53056
11945,1952-02-17,Limsoon,Marakhovsky,F,1991-07-22,54663
11945,1952-02-17,Limsoon,Marakhovsky,F,1991-07-22,55802
11945,1952-02-17,Limsoon,Marakhovsky,F,1991-07-22,57528
11945,1952-02-17,Limsoon,Marakhovsky,F,1991-07-22,59546
11947,1957-10-27,Kiyomitsu,Lortz,M,1995-10-24,54249
11947,1957-10-27,Kiyomitsu,Lortz,M,1995-10-24,57616
11948,1952-02-21,Yahiko,Nergos,F,1990-01-12,51478
11948,1952-02-21,Yahiko,Nergos,F,1990-01-12,54257
11948,1952-02-21,Yahiko,Nergos,F,1990-01-12,57337
11948,1952-02-21,Yahiko,Nergos,F,1990-01-12,59691
11949,1953-01-27,Martijn,Harbusch,M,1985-03-11,52144
11949,1953-01-27,Martijn,Harbusch,M,1985-03-11,55003
11949,1953-01-27,Martijn,Harbusch,M,1985-03-11,55346
11949,1953-01-27,Martijn,Harbusch,M,1985-03-11,55723
11949,1953-01-27,Martijn,Harbusch,M,1985-03-11,59313
11949,1953-01-27,Martijn,Harbusch,M,1985-03-11,59540
11950,1959-03-18,Horward,Cichocki,F,1987-10-23,52153
11950,1959-03-18,Horward,Cichocki,F,1987-10-23,53729
11950,1959-03-18,Horward,Cichocki,F,1987-10-23,57770
11951,1955-05-08,Bernt,Haumacher,M,1989-10-14,51865
11951,1955-05-08,Bernt,Haumacher,M,1989-10-14,52002
11951,1955-05-08,Bernt,Haumacher,M,1989-10-14,55596
11951,1955-05-08,Bernt,Haumacher,M,1989-10-14,55733
11951,1955-05-08,Bernt,Haumacher,M,1989-10-14,56849
11951,1955-05-08,Bernt,Haumacher,M,1989-10-14,56433
11951,1955-05-08,Bernt,Haumacher,M,1989-10-14,58607
11952,1956-04-11,Mayuko,Munro,F,1995-12-19,53243
11952,1956-04-11,Mayuko,Munro,F,1995-12-19,57165
11952,1956-04-11,Mayuko,Munro,F,1995-12-19,57845
11952,1956-04-11,Mayuko,Munro,F,1995-12-19,58354
11953,1962-09-23,Moheb,Baar,M,1987-05-17,51390
11953,1962-09-23,Moheb,Baar,M,1987-05-17,52354
11953,1962-09-23,Moheb,Baar,M,1987-05-17,54528
11953,1962-09-23,Moheb,Baar,M,1987-05-17,59003
11955,1964-10-17,Domenico,Eastman,M,1987-09-01,54184
11955,1964-10-17,Domenico,Eastman,M,1987-09-01,57811
11957,1958-06-13,Frederique,Radivojevic,F,1992-04-02,58955
11958,1960-09-10,KayLiang,Leivant,F,1987-12-03,57996
11959,1962-02-14,Duro,Pettis,M,1991-04-03,50624
11959,1962-02-14,Duro,Pettis,M,1991-04-03,53602
11959,1962-02-14,Duro,Pettis,M,1991-04-03,53780
11959,1962-02-14,Duro,Pettis,M,1991-04-03,57707
11959,1962-02-14,Duro,Pettis,M,1991-04-03,57270
11960,1960-01-15,Moss,Flasterstein,M,1988-07-28,50749
11960,1960-01-15,Moss,Flasterstein,M,1988-07-28,54514
11960,1960-01-15,Moss,Flasterstein,M,1988-07-28,56477
